"company_name","job_id","job_title","job_location","job_schedule_type","salary_year_avg","job_posted_date","skills"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","golang"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","aws"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","redshift"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","spark"
"LTK",456144,"Data Engineering Manager - Event Streaming and Real-Time Analytics","Remote","Full-time","235000.0","2023-01-09 18:22:32","kafka"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","sql"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","python"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","aws"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","bigquery"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","redshift"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","gcp"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","airflow"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","kafka"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","looker"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","terraform"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","kubernetes"
"Hinge",14251,"Staff Data Engineer","Remote","Full-time","234500.0","2023-12-19 13:11:19","docker"
"Meta",11602,"Data Engineer, Analytics (Generalist)","Remote","Full-time","233000.0","2023-09-09 10:33:46","sql"
"Meta",11602,"Data Engineer, Analytics (Generalist)","Remote","Full-time","233000.0","2023-09-09 10:33:46","python"
"Pinterest Job Advertisements",99305,"Data Analyst, Marketing","Remote","Full-time","232423.0","2023-12-05 20:00:40","sql"
"Pinterest Job Advertisements",99305,"Data Analyst, Marketing","Remote","Full-time","232423.0","2023-12-05 20:00:40","python"
"Pinterest Job Advertisements",99305,"Data Analyst, Marketing","Remote","Full-time","232423.0","2023-12-05 20:00:40","r"
"Pinterest Job Advertisements",99305,"Data Analyst, Marketing","Remote","Full-time","232423.0","2023-12-05 20:00:40","hadoop"
"Pinterest Job Advertisements",99305,"Data Analyst, Marketing","Remote","Full-time","232423.0","2023-12-05 20:00:40","tableau"
"Snowflake",499503,"Industry Senior Principal Sales Engineer, Data Science","Remote","Full-time","230625.0","2023-06-10 09:49:03","snowflake"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","sql"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","python"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","nosql"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","java"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","go"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","cassandra"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","azure"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","aws"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","snowflake"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","spark"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","kafka"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","gdpr"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","splunk"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","terraform"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","kubernetes"
"Henry Schein One",173752,"Data Engineering Leader","Remote","Full-time","227630.0","2023-09-20 23:06:47","docker"
"Bruin",584842,"Data Engineer","United States","Full-time","225000.0","2023-02-06 09:09:40","sql"
